filename,Bi,SBi,Si,NUMBER_OF_REPET,MAX_STEP,RANDSEED,FRAMEFREQ,Side_of_world,currCriterion,noiseInfoProb,epochOfAmbient,epochOfScramblers,SCRAMBLERS_FLIP_EPO,epochOfTrust,AGENTS_FLIP_EPO,phaseStepForAmbient,MAXAMP,minNumOfWaves,maxNumOfWaves,IntMode,minNumOfScramblers,maxNumOfScramblers,SCRAMB_BIAS_MEAN,SCRAMB_BIAS_DISP,epochOfScramblers,ScramblerEuclid,ScramblerMOVEMENT,NumberOfAgents,AgentMOVEMENT,AgentBrownian,networkType,epochOfTrust,symetricConnections,minInitialTrust,maxInitialTrust,maxERRORofSensors,MIN_TRUST,BIASmean_for_typical_agents,BIAS_DISP,MAX_RECUR_LEVEL,ALFA,BETA,GAMA,LENGTH_of_LEARNING,STEPSperSTAT,REAL_REPET,LAST_REP_ST,OpiAmbDif_fin_N,OpiAmbDif_fin_MIN,OpiAmbDif_fin_HAMN,OpiAmbDif_fin_SQMN,OpiAmbDif_fin_MEAN,OpiAmbDif_fin_QUMN,OpiAmbDif_fin_MAX,OpiAmbDif_fin_STDD,OpiAmbDif_fin_MED,SenAmbDif_fin_N,SenAmbDif_fin_MIN,SenAmbDif_fin_HAMN,SenAmbDif_fin_SQMN,SenAmbDif_fin_MEAN,SenAmbDif_fin_QUMN,SenAmbDif_fin_MAX,SenAmbDif_fin_STDD,SenAmbDif_fin_MED,TomRatio_fin_N,TomRatio_fin_MIN,TomRatio_fin_HAMN,TomRatio_fin_SQMN,TomRatio_fin_MEAN,TomRatio_fin_QUMN,TomRatio_fin_MAX,TomRatio_fin_STDD,TomRatio_fin_MED
RTSIsc1.49gRnd0000013434_Ne.4Si50_Cr.0Bi-17.00-20SBi06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-17.0,6.5,50.0,25,1600,13434,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-17,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,7.68626,20.2781,22.2777,25.3571,64.8506,146.69,22.3901,40000,9.30092,36.2531,40.3064,41.4072,43.288,70.6635,159.293,42.8341,40000,0,0.275801,0.482038,0.502566,0.53279,1.10692,0.0312927,0.527923
RTSIsc1.49gRnd0000010649_Ne.4Si50_Cr.0Bi-02.00-20SBi-07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-2.0,-7.5,50.0,25,1600,10649,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-2,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,39.5095,43.6266,44.5564,46.1953,90.7057,148.73,44.2894,40000,44.4831,64.3322,65.5372,65.9662,66.8643,95.9836,119.289,64.1183,40000,0,0.626166,0.662055,0.668782,0.679555,1.03739,0.0145257,0.686672
RTSIsc1.49gRnd0000011654_Ne.4Si50_Cr.0Bi03.00-20SBi-02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,3.0,-2.5,50.0,25,1600,11654,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,3,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.864801,5.57864,6.54521,8.30968,40.935,26.2111,5.4855,40000,0.000671625,5.4343,18.6328,19.745,21.5007,45.6773,72.4153,18.4944,40000,0,0.0836806,0.315949,0.488216,11.4665,2216.9,131.243,0.309029
RTSIsc1.49gRnd0000013068_Ne.4Si50_Cr.0Bi17.00-20SBi04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,17.0,4.5,50.0,25,1600,13068,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,17,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,26.3202,36.738,38.0382,40.1249,83.3885,163.102,39.6147,40000,34.7064,56.4302,58.0115,58.517,59.488,84.5606,114.578,59.6157,40000,0,0.503512,0.625386,0.63598,0.651584,1.06457,0.0200913,0.664433
RTSIsc1.49gRnd0000010716_Ne.4Si50_Cr.0Bi-35.00-20SBi-07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-35.0,-7.0,50.0,25,1600,10716,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-35,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,77.1913,78.4158,78.8488,79.5837,109.581,116.436,79.4893,40000,72.7677,96.3199,96.8527,97.0207,97.3431,112.149,62.6608,98.2005,40000,0,0.803661,0.808745,0.811017,0.814526,1.02526,0.00570461,0.822762
RTSIsc1.49gRnd0000010471_Ne.4Si50_Cr.0Bi20.00-20SBi-08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,20.0,-8.5,50.0,25,1600,10471,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,20,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,24.0364,32.4686,33.3785,34.7797,71.1943,95.5007,33.8026,40000,27.8638,51.9195,53.1261,53.497,54.1975,74.6508,75.4395,53.6956,40000,0,0.506019,0.606358,0.616244,0.630669,1.06962,0.0179875,0.641673
RTSIsc1.49gRnd0000012867_Ne.4Si50_Cr.0Bi16.00-20SBi03.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,16.0,3.5,50.0,25,1600,12867,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,16,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,16.3265,26.6,27.6324,29.2518,64.0741,92.1202,28.013,40000,27.0531,46.4572,47.4636,47.7953,48.4498,69.5754,62.9913,47.359,40000,0,0.377686,0.555206,0.569375,0.590679,1.07422,0.0247138,0.59063
RTSIsc1.49gRnd0000011818_Ne.4Si50_Cr.0Bi-33.00-20SBi-01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-33.0,-1.5,50.0,25,1600,11818,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-33,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,11.0723,25.7704,27.6147,30.5894,75.0938,173.142,26.6567,40000,8.31288,43.2109,46.4795,47.3486,48.8968,80.3341,149.009,47.3904,40000,0,0.33993,0.53983,0.557957,0.584348,1.06289,0.0301463,0.5853
RTSIsc1.49gRnd0000013533_Ne.4Si50_Cr.0Bi-18.00-20SBi07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-18.0,7.0,50.0,25,1600,13533,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-18,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,14.9746,23.7693,25.4837,28.3461,71.0968,154.084,25.5897,40000,15.3511,41.5076,44.2337,45.0792,46.6607,75.6591,145.085,46.5392,40000,0,0.391382,0.523765,0.540181,0.56556,1.05595,0.0280623,0.568705
RTSIsc1.49gRnd0000011625_Ne.4Si50_Cr.0Bi-26.00-20SBi-02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-26.0,-2.5,50.0,25,1600,11625,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-26,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,13.2676,23.4184,24.9568,27.4447,66.1211,130.366,24.6933,40000,19.5519,42.9016,44.9443,45.5622,46.6997,68.8885,104.941,47.4529,40000,0,0.331118,0.511203,0.529696,0.557859,1.09973,0.030629,0.557429
RTSIsc1.49gRnd0000010732_Ne.4Si50_Cr.0Bi-19.00-20SBi-07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-19.0,-7.0,50.0,25,1600,10732,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-19,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,53.4202,55.5599,56.2888,57.6375,99.4973,153.661,55.7127,40000,50.6609,75.6652,76.7181,77.0631,77.7418,104.399,105.07,77.4443,40000,0,0.71201,0.72142,0.72498,0.731032,1.03623,0.00881099,0.73898
RTSIsc1.49gRnd0000012519_Ne.4Si50_Cr.0Bi-32.00-20SBi02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-32.0,2.0,50.0,25,1600,12519,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-32,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.0847721,4.65342,5.75061,7.74136,39.3754,26.8591,4.12527,40000,0.000238538,2.3645,14.1651,15.876,18.4332,41.0053,87.7382,14.7047,40000,0,0.00930141,0.379549,0.767187,22.8848,4148.9,523.126,0.345689
RTSIsc1.49gRnd0000011515_Ne.4Si50_Cr.0Bi-36.00-20SBi-03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-36.0,-3.0,50.0,25,1600,11515,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-36,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,38.5459,42.1293,42.8871,44.1837,79.8398,112.897,42.7944,40000,42.8421,61.9844,62.8611,63.1557,63.7447,84.6951,74.7407,62.0281,40000,0,0.626988,0.668564,0.676001,0.687517,1.03144,0.0157014,0.700182
RTSIsc1.49gRnd0000011606_Ne.4Si50_Cr.0Bi-45.00-20SBi-02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-45.0,-2.5,50.0,25,1600,11606,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-45,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,39.4464,44.8151,45.6599,47.1136,89.3921,134.87,45.4257,40000,42.4058,64.5196,65.5491,65.894,66.5849,90.4381,91.5266,65.0284,40000,0,0.61915,0.680383,0.686594,0.695852,1.0362,0.0127995,0.704188
RTSIsc1.49gRnd0000013602_Ne.4Si50_Cr.0Bi-49.00-20SBi07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-49.0,7.5,50.0,25,1600,13602,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-49,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.305695,3.58666,4.36679,5.91271,30.9191,15.8913,3.38265,40000,0.000368118,1.8731,11.9466,13.5965,16.2514,47.4237,79.2421,12.4392,40000,0,0.0558478,0.386058,0.917114,32.7039,6221.04,1068.7,0.322877
RTSIsc1.49gRnd0000010333_Ne.4Si50_Cr.0Bi-18.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-18.0,-9.0,50.0,25,1600,10333,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-18,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,72.2677,73.9817,74.5566,75.5555,106.649,149.956,75.6644,40000,71.5898,94.0722,94.6106,94.7852,95.1267,113.592,64.8606,95.8163,40000,0,0.771093,0.78068,0.784113,0.789657,1.03069,0.00872489,0.80402
RTSIsc1.49gRnd0000013360_Ne.4Si50_Cr.0Bi09.00-20SBi06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,9.0,6.0,50.0,25,1600,13360,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,9,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,37.8889,41.1094,41.825,43.0701,78.4917,105.699,42.1392,40000,35.4488,61.11,62.1528,62.4873,63.1367,85.3359,81.5814,62.281,40000,0,0.629423,0.658855,0.664678,0.674201,1.03682,0.0127504,0.680764
RTSIsc1.49gRnd0000011733_Ne.4Si50_Cr.0Bi-18.00-20SBi-02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-18.0,-2.0,50.0,25,1600,11733,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-18,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,3.80786,17.052,18.4984,20.8037,56.2319,90.6031,17.7907,40000,9.69053,32.1032,35.0581,35.9014,37.3903,61.5489,109.118,36.4295,40000,0,0.19325,0.470971,0.488537,0.514912,1.098,0.0264666,0.503798
RTSIsc1.49gRnd0000011169_Ne.4Si50_Cr.0Bi18.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,18.0,-5.0,50.0,25,1600,11169,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,18,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,2.15915,10.6582,12.098,14.3626,50.5654,59.9223,11.2859,40000,2.42425,22.0939,26.9517,28.136,30.0418,53.5541,110.871,28.9673,40000,0,0.116671,0.378343,0.401351,0.435552,1.29924,0.0286231,0.410844
RTSIsc1.49gRnd0000011197_Ne.4Si50_Cr.0Bi46.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,46.0,-5.0,50.0,25,1600,11197,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,46,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.0717723,2.86944,3.60879,5.05714,27.7412,12.5513,2.53001,40000,0.000133634,0.950233,8.67398,10.4027,13.0709,33.0886,62.6322,9.02705,40000,0,0.0107227,0.484945,1.71438,97.0703,17047.2,9419.71,0.351331
RTSIsc1.49gRnd0000013094_Ne.4Si50_Cr.0Bi43.00-20SBi04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,43.0,4.5,50.0,25,1600,13094,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,43,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,61.2733,62.9965,63.583,64.6524,103.71,137.138,63.4219,40000,63.5187,82.3231,82.9102,83.1146,83.5369,110.231,70.3739,81.4746,40000,0,0.748552,0.757843,0.761122,0.766399,1.02102,0.00806023,0.775137
RTSIsc1.49gRnd0000011502_Ne.4Si50_Cr.0Bi-49.00-20SBi-03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-49.0,-3.0,50.0,25,1600,11502,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-49,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,47.8517,50.9958,51.8579,53.3181,89.352,153.579,53.3677,40000,46.6254,70.739,71.8726,72.2328,72.9272,95.5857,100.794,72.5083,40000,0,0.68763,0.705601,0.710825,0.719294,1.03757,0.0121112,0.73314
RTSIsc1.49gRnd0000011745_Ne.4Si50_Cr.0Bi-06.00-20SBi-02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-6.0,-2.0,50.0,25,1600,11745,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-6,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.51652,7.26591,8.4699,10.4936,35.8961,38.3775,6.95748,40000,0.0294027,16.9657,21.5677,22.6191,24.4558,48.3363,86.4612,21.9168,40000,0,0.0970769,0.325653,0.359394,0.77066,117.097,0.464752,0.354685
RTSIsc1.49gRnd0000013491_Ne.4Si50_Cr.0Bi40.00-20SBi06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,40.0,6.5,50.0,25,1600,13491,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,40,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,71.2206,72.7334,73.2648,74.2013,107.011,138.098,74.3907,40000,62.1717,91.2672,92.0052,92.2372,92.6812,112.1,82.1052,93.3435,40000,0,0.783331,0.789234,0.791796,0.795912,1.02875,0.00653511,0.8048
RTSIsc1.49gRnd0000011871_Ne.4Si50_Cr.0Bi20.00-20SBi-01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,20.0,-1.5,50.0,25,1600,11871,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,20,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.0567946,2.40582,2.9685,4.02243,23.3089,7.36794,2.18211,40000,4.76837e-06,0.156565,7.60724,8.90345,11.1185,31.1263,44.3503,7.11697,40000,0,0.00904698,0.441277,4.42737,681.752,136276,464766,0.331685
RTSIsc1.49gRnd0000012953_Ne.4Si50_Cr.0Bi02.00-20SBi04.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,2.0,4.0,50.0,25,1600,12953,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,2,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,9.3613,16.3467,17.4567,19.3369,53.3635,69.1799,16.954,40000,18.902,35.8251,36.9281,37.2909,38.0056,60.5925,53.8216,37.3403,40000,0,0.272772,0.436969,0.456888,0.486533,1.06921,0.027968,0.474594
RTSIsc1.49gRnd0000011124_Ne.4Si50_Cr.0Bi-27.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-27.0,-5.0,50.0,25,1600,11124,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-27,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,46.7958,50.1033,51.0214,52.6377,93.5787,167.538,51.5115,40000,36.2351,69.6734,71.0284,71.4491,72.255,98.2042,115.81,71.0038,40000,0,0.683717,0.701157,0.706228,0.714593,1.04395,0.011885,0.723819
RTSIsc1.49gRnd0000010846_Ne.4Si50_Cr.0Bi-05.00-20SBi-06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-5.0,-6.5,50.0,25,1600,10846,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-5,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,32.4368,40.1827,41.4017,43.4095,80.7489,170.29,42.8106,40000,35.6194,61.0792,62.656,63.1414,64.0507,85.0217,115.648,64.0676,40000,0,0.554249,0.635123,0.644385,0.658664,1.06005,0.0186056,0.671202
RTSIsc1.49gRnd0000014032_Ne.4Si50_Cr.0Bi-19.00-20SBi09.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-19.0,9.5,50.0,25,1600,14032,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,9.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-19,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,33.6786,40.9225,41.9923,43.7531,88.332,150.979,43.2831,40000,36.2153,60.9626,62.3025,62.7261,63.5383,90.4203,102.549,63.8083,40000,0,0.574567,0.651644,0.660033,0.672652,1.07377,0.0168177,0.684132
RTSIsc1.49gRnd0000010964_Ne.4Si50_Cr.0Bi13.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,13.0,-6.0,50.0,25,1600,10964,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,13,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,6.32888,15.9511,17.4266,19.8579,57.2954,90.6499,16.5451,40000,15.7752,33.7035,35.6706,36.3223,37.6105,70.1714,95.2435,36.5068,40000,0,0.213664,0.43416,0.455903,0.488438,1.1198,0.030724,0.470483
RTSIsc1.49gRnd0000011214_Ne.4Si50_Cr.0Bi-37.00-20SBi-04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-37.0,-4.5,50.0,25,1600,11214,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-37,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,53.0631,55.3583,56.1085,57.4618,94.5427,153.692,56.0634,40000,50.6108,74.8353,76.0412,76.4323,77.1938,101.357,116.982,77.0128,40000,0,0.713895,0.725788,0.729824,0.736517,1.03225,0.00981434,0.747564
RTSIsc1.49gRnd0000014051_Ne.4Si50_Cr.0Bi00.00-20SBi09.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,0.0,9.5,50.0,25,1600,14051,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,9.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,0,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,60.5679,63.2175,64.0579,65.5489,100.861,193.238,64.5294,40000,54.7147,83.2004,84.3928,84.7688,85.4868,105.209,122.243,87.2634,40000,0,0.734671,0.746149,0.750063,0.756505,1.04335,0.0097042,0.766539
RTSIsc1.49gRnd0000010996_Ne.4Si50_Cr.0Bi45.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,45.0,-6.0,50.0,25,1600,10996,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,45,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.42585,2.59057,3.19231,4.39145,34.2741,9.09398,2.38435,40000,0.00071907,1.29051,8.31412,9.78983,12.5057,38.5975,60.5521,8.26152,40000,0,0.0821524,0.436085,1.27067,40.1961,6225.63,1614.11,0.327967
RTSIsc1.49gRnd0000010316_Ne.4Si50_Cr.0Bi-35.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-35.0,-9.0,50.0,25,1600,10316,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-35,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,87.9882,88.818,89.1805,89.8133,119.258,113.26,89.0393,40000,89.4921,104.657,104.909,104.993,105.162,122.785,35.4646,105.081,40000,0,0.842589,0.845694,0.847546,0.850377,1.0344,0.00480642,0.853084
RTSIsc1.49gRnd0000012210_Ne.4Si50_Cr.0Bi-41.00-20SBi00.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-41.0,0.5,50.0,25,1600,12210,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,0.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-41,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,2.22117,13.8968,15.8151,18.8955,53.7835,106.921,13.8241,40000,9.00637,28.9105,32.7989,33.9901,36.1268,60.7629,149.818,34.0186,40000,0,0.104632,0.403458,0.42934,0.467219,1.14211,0.0339604,0.440157
RTSIsc1.49gRnd0000010348_Ne.4Si50_Cr.0Bi-03.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-3.0,-9.0,50.0,25,1600,10348,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-3,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,58.9645,60.8905,61.5474,62.7402,104.474,148.251,62.3307,40000,56.8063,80.1366,81.2036,81.5498,82.2245,104.575,110.495,82.4652,40000,0,0.740384,0.747727,0.750585,0.755229,1.0363,0.0069918,0.76522
RTSIsc1.49gRnd0000010933_Ne.4Si50_Cr.0Bi-18.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-18.0,-6.0,50.0,25,1600,10933,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-18,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,41.5098,46.8054,47.7762,49.491,89.5176,166.797,47.4543,40000,42.377,67.13,68.4129,68.8426,69.7007,94.8543,118.872,67.4475,40000,0,0.634882,0.680411,0.686972,0.697375,1.05123,0.0144021,0.709586
RTSIsc1.49gRnd0000011173_Ne.4Si50_Cr.0Bi22.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,22.0,-5.0,50.0,25,1600,11173,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,22,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.34833,7.28277,8.70595,11.0849,43.9775,47.0809,7.01536,40000,0.00131989,5.27992,20.8765,22.5054,24.8909,49.9394,113.067,22.2073,40000,0,0.117965,0.355888,0.509743,9.12527,1173.03,83.0107,0.363147
