filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig,mnSensAmbDiff!,ratioRTSI2WoC
RTSIsc1.48dRnd0000013992_Ne.4Si50_Cr.0Bi42.00-5SBi09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,42.0,9.5,50.0,50.5,319.5,0.38634634,75.44226,106.52854,101.29293,464.27386,-22.404902,114.76177,0.4251877,25.723,30.587234,4.9378905,100.411766,46.15125,26.724735,19.426516,19.358063,41.517906,107.094475,101.39984,159.75,67.883705,91.866295,91.866295,67.883705,632.36,5.5702186,36.73,0.0,65.72844,85.11033,80.13017,71.138596,78.80809,130.6873,37.71536,30.024828,25.566109,27.45078,0.0,106.1422,0.9450336
RTSIsc1.48dRnd0000010011_Ne.4Si50_Cr.0Bi-39.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-39.0,-10.0,50.0,50.5,319.5,0.2762528,-79.7235,-104.150665,-100.847664,396.1097,-109.79314,25.236473,0.47041592,20.9615,23.927608,3.1275156,100.628456,45.133297,24.51703,20.616266,20.551702,57.9255,105.38861,101.57942,159.75,50.872158,108.877846,108.877846,50.872158,631.54,5.5399375,36.9,0.0,127.75073,105.92361,79.129326,62.224625,65.91397,108.24008,26.890827,20.877892,17.21786,17.371078,0.0,104.42692,0.96296346
RTSIsc1.48dRnd0000010464_Ne.4Si50_Cr.0Bi14.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,-8.0,50.0,50.5,319.5,0.28647402,-63.21289,-49.740467,-37.161026,362.73535,-88.02942,43.308617,0.29099658,25.553093,12.97325,12.099984,37.004406,37.923782,24.372532,13.55125,13.493172,18.45503,51.191563,38.119617,159.75,103.38985,56.360157,56.360157,103.38985,631.5,5.425047,37.18,0.0,10.967125,33.030735,46.602062,55.765186,80.90558,185.166,59.45322,50.771187,45.071297,63.76761,0.0,50.02694,0.73144555
RTSIsc1.48dRnd0000011255_Ne.4Si50_Cr.0Bi05.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,5.0,-4.0,50.0,50.5,319.5,0.18384694,-32.056057,-27.11808,-16.222124,315.5858,-70.761635,57.981743,0.31197697,15.338109,4.4449687,10.416968,16.0995,40.208656,25.915344,14.293312,14.229422,19.367235,29.664722,18.965767,159.75,99.417046,60.332954,60.332954,99.417046,631.66,5.452125,36.91,0.0,9.3476715,32.64964,50.725704,62.83961,87.474815,183.6983,59.281094,48.782547,41.355545,55.505077,0.0,27.301928,0.55448985
RTSIsc1.48dRnd0000012989_Ne.4Si50_Cr.0Bi39.00-5SBi04.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,39.0,4.5,50.0,50.5,319.5,0.19650906,35.48431,73.45988,61.23056,413.73566,-31.359636,104.49312,0.29265282,25.612656,37.474125,11.741157,60.574516,38.486717,24.785343,13.701375,13.643484,18.198954,74.26774,61.663315,159.75,103.28644,56.463562,56.463562,103.28644,631.28,5.4826093,36.99,0.0,10.180828,31.998468,46.64172,57.392624,84.04537,183.52444,60.30175,50.59217,44.34436,62.258266,0.0,73.263374,0.82455164
RTSIsc1.48dRnd0000010313_Ne.4Si50_Cr.0Bi-37.00-5SBi-08.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-37.0,-8.5,50.0,50.5,319.5,0.39198402,-67.594215,-97.56674,-90.5755,444.08838,-109.58052,21.694649,0.37649533,22.895672,29.473766,6.6038904,90.47658,44.670906,26.954922,17.715984,17.648281,29.809734,98.97832,91.32737,159.75,82.75544,76.99456,76.99456,82.75544,631.84,5.427203,36.86,0.0,31.658203,59.006874,66.67462,68.764626,86.25006,159.00722,48.943142,39.77797,33.85228,37.905,0.0,97.95873,0.92163044
RTSIsc1.48dRnd0000012603_Ne.4Si50_Cr.0Bi-47.00-5SBi03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-47.0,3.0,50.0,50.5,319.5,0.18606806,24.48307,-21.838392,-12.477787,322.35306,-67.86737,63.20514,0.32348287,36.48117,45.822422,8.963563,12.444344,41.546406,26.425547,15.120859,15.056704,19.451344,25.855797,16.548859,159.75,97.530815,62.21919,62.21919,97.530815,631.12,5.484703,36.98,0.0,7.1179533,29.736593,51.35325,67.456894,94.88326,182.17648,61.328,48.314564,39.520157,49.232845,0.0,22.083658,0.59977484
RTSIsc1.48dRnd0000012968_Ne.4Si50_Cr.0Bi18.00-5SBi04.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,18.0,4.5,50.0,50.5,319.5,0.4078952,38.03508,55.8542,43.623486,370.84213,-40.095165,92.76347,0.2952742,7.503125,17.318953,11.748563,42.77592,38.853954,24.923563,13.93039,13.871656,18.337969,56.52484,43.900974,159.75,102.773575,56.97642,56.97642,102.773575,631.56,5.5428596,36.95,0.0,9.975843,32.022,47.10025,57.49264,83.734436,183.60677,60.278893,50.93997,44.956203,61.453,0.0,55.446304,0.7644891
RTSIsc1.48dRnd0000011656_Ne.4Si50_Cr.0Bi06.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,-2.0,50.0,50.5,319.5,0.28640178,-16.24544,-10.303407,-5.1887646,266.38593,-63.236862,62.40804,0.35524133,10.759641,5.4429216,6.0139217,6.3254843,44.919846,28.233843,16.686,16.616047,21.550688,18.959557,11.772898,159.75,91.11671,68.63329,68.63329,91.11671,631.3,5.41,36.92,0.0,5.2391877,28.873484,55.95389,76.70661,103.80679,183.97801,61.176266,44.67411,33.44833,37.443314,0.0,12.643785,0.7786322
RTSIsc1.48dRnd0000010213_Ne.4Si50_Cr.0Bi-37.00-5SBi-09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-37.0,-9.0,50.0,50.5,319.5,0.40591568,-73.722275,-100.739784,-95.12834,440.3192,-109.73794,24.113157,0.41328567,21.348845,26.517548,5.2944217,95.048294,45.652702,26.687626,18.965078,18.896093,39.508766,102.16629,95.953575,159.75,70.95612,88.79388,88.79388,70.95612,632.04,5.657422,36.81,0.0,62.89108,78.358826,72.706825,67.53136,79.130844,140.48709,40.539204,32.890736,27.42889,30.07514,0.0,101.145706,0.93828994
RTSIsc1.48dRnd0000013197_Ne.4Si50_Cr.0Bi47.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,47.0,5.5,50.0,50.5,319.5,0.4184602,45.6053,90.07559,79.648994,456.18872,-24.180027,112.24689,0.30749488,33.794468,43.969658,9.941641,78.742325,40.093906,25.642265,14.451641,14.389641,19.392563,90.66571,79.836075,159.75,100.17592,59.574078,59.574078,100.17592,631.74,5.552203,36.89,0.0,11.447,34.747547,49.5847,59.890842,85.26575,180.39296,59.35992,49.988407,43.818546,57.244328,0.0,89.65713,0.8759125
RTSIsc1.48dRnd0000011562_Ne.4Si50_Cr.0Bi12.00-5SBi-02.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,12.0,-2.5,50.0,50.5,319.5,0.11055909,-20.31614,-8.618978,-4.029876,263.1547,-62.93038,63.265953,0.35920683,15.858625,11.197,5.5910625,5.279172,45.16006,28.397453,16.76261,16.691782,21.556688,18.01803,11.025903,159.75,90.47755,69.27245,69.27245,90.47755,632.38,5.4999375,37.06,0.0,4.8776407,28.109516,56.695423,78.57477,107.46459,182.60258,61.531532,44.119423,32.42353,35.981,0.0,10.999525,1.3806378
RTSIsc1.48dRnd0000011773_Ne.4Si50_Cr.0Bi23.00-5SBi-01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,23.0,-1.5,50.0,50.5,319.5,0.3164489,-11.207892,11.429893,6.210798,269.95367,-60.85,65.10712,0.35072938,16.999235,22.139578,6.1002655,6.583172,44.573547,28.0845,16.489046,16.419407,20.954031,19.489439,12.030692,159.75,92.20814,67.54186,67.54186,92.20814,631.48,5.6025314,36.72,0.0,5.4902186,28.807531,55.08689,75.756424,103.61009,182.6783,61.545563,45.41339,33.97703,39.114563,0.0,12.925693,1.0681014
RTSIsc1.48dRnd0000012378_Ne.4Si50_Cr.0Bi28.00-5SBi01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,28.0,1.5,50.0,50.5,319.5,0.013340179,12.353571,39.864136,27.753643,361.74924,-52.230076,80.79987,0.30035013,15.388187,27.010859,11.630891,27.362734,39.421032,25.33003,14.091,14.030281,18.734016,41.174324,29.12258,159.75,101.68836,58.06164,58.06164,101.68836,632.04,5.5744686,37.17,0.0,10.133219,32.89717,48.377827,58.55486,84.69439,183.75014,59.839954,50.61975,43.66225,59.510437,0.0,39.850796,0.67076725
RTSIsc1.48dRnd0000011124_Ne.4Si50_Cr.0Bi-26.00-5SBi-04.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-26.0,-4.5,50.0,50.5,319.5,0.19035158,-35.362362,-60.74918,-48.625954,388.2441,-94.73986,39.019726,0.29267502,13.5126095,24.888546,11.634609,48.361282,38.524654,24.735516,13.789141,13.731344,17.844406,62.03923,49.399292,159.75,103.51069,56.23931,56.23931,103.51069,631.52,5.5175624,36.98,0.0,8.997953,31.211485,46.422047,57.504658,84.68692,184.94884,60.815155,51.20714,44.724796,61.001,0.0,60.93953,0.7867465
RTSIsc1.48dRnd0000010231_Ne.4Si50_Cr.0Bi-19.00-5SBi-09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-19.0,-9.0,50.0,50.5,319.5,0.41069946,-73.05562,-89.16783,-78.565674,429.7611,-108.05853,19.34037,0.30592832,7.4316874,15.611813,10.128203,78.51205,39.91636,25.199375,14.716985,14.654547,19.392797,90.58507,79.29962,159.75,100.4058,59.344204,59.344204,100.4058,632.04,5.5099373,36.72,0.0,14.094812,36.43519,49.672405,58.94875,83.96614,177.47256,57.81261,49.649345,44.764843,59.223343,0.0,89.57853,0.8732658
RTSIsc1.48dRnd0000010165_Ne.4Si50_Cr.0Bi15.00-5SBi-09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,15.0,-9.5,50.0,50.5,319.5,0.38761988,-76.165886,-62.186623,-48.94386,385.68002,-96.293205,33.923325,0.28207013,26.720625,13.480266,12.753625,48.88358,37.561142,24.278109,13.283031,13.225547,17.787188,63.6569,49.74856,159.75,105.21864,54.53136,54.53136,105.21864,632.36,5.452781,36.89,0.0,12.35375,32.706264,44.50428,53.500015,79.127014,185.84413,58.919327,51.191265,46.38144,67.83251,0.0,62.57424,0.77563155
RTSIsc1.48dRnd0000012001_Ne.4Si50_Cr.0Bi-49.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-49.0,0.0,50.0,50.5,319.5,0.3963147,0.616749,-47.696293,-35.87382,375.27725,-84.84985,49.146862,0.29815003,36.073875,47.813217,11.33925,35.858032,39.16739,25.10861,14.058782,13.999875,18.267437,49.332436,37.30749,159.75,102.36495,57.385048,57.385048,102.36495,631.84,5.5376406,36.86,0.0,9.649157,31.874296,47.656155,59.103077,85.724686,183.22037,60.181873,50.86197,44.3118,59.25661,0.0,48.09261,0.7299544
RTSIsc1.48dRnd0000013329_Ne.4Si50_Cr.0Bi-21.00-5SBi06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-21.0,6.5,50.0,50.5,319.5,0.38500124,54.18938,33.55654,21.356192,318.55322,-50.018517,76.63348,0.29610905,32.333454,20.135452,11.721422,20.608093,38.86481,24.994125,13.8706875,13.811031,17.975063,34.979633,22.79353,159.75,102.8436,56.906406,56.906406,102.8436,632.72,5.520094,37.04,0.0,9.07486,30.628109,47.562,59.317657,85.213295,185.49275,60.725533,50.167343,43.582657,60.955795,0.0,33.17154,0.5882872
RTSIsc1.48dRnd0000013101_Ne.4Si50_Cr.0Bi-49.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-49.0,5.5,50.0,50.5,319.5,0.38413638,44.47748,-3.9160564,-1.9947821,272.23596,-61.793358,65.40026,0.36463556,45.972626,47.892033,4.7362657,4.251672,45.46925,28.494343,16.974907,16.906376,22.112797,17.290209,10.7954,159.75,89.31238,70.43762,70.43762,89.31238,632.5,5.5503592,37.03,0.0,5.110828,28.477156,56.68864,79.4045,107.246185,184.15102,61.661892,44.193516,31.71964,33.846626,0.0,8.950013,1.3474545
RTSIsc1.48dRnd0000011893_Ne.4Si50_Cr.0Bi43.00-5SBi-01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,43.0,-1.0,50.0,50.5,319.5,0.37020636,-6.4602504,35.866226,23.869404,362.8852,-55.445087,77.85025,0.30133852,29.900719,41.82644,11.531828,23.115515,39.00939,24.971422,14.037969,13.976188,18.403734,37.249725,25.439346,159.75,101.738594,58.011406,58.011406,101.738594,631.62,5.4921093,37.05,0.0,8.712218,30.433016,47.457047,59.639736,86.73425,185.79208,60.93683,50.751858,43.309124,57.853844,0.0,35.496017,0.6285048
RTSIsc1.48dRnd0000011295_Ne.4Si50_Cr.0Bi45.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,45.0,-4.0,50.0,50.5,319.5,0.6243057,-32.788464,11.5364,6.1680026,283.59692,-62.456284,66.050476,0.35408857,38.46139,43.82586,5.9480624,6.1455,44.82264,28.198156,16.624485,16.556376,21.253374,19.316017,12.089222,159.75,91.503075,68.246925,68.246925,91.503075,631.48,5.4945626,37.18,0.0,5.1818905,28.755203,56.19655,76.73159,104.11847,182.5659,61.61308,44.98664,33.71492,37.61575,0.0,12.316157,0.8349559
RTSIsc1.48dRnd0000014081_Ne.4Si50_Cr.0Bi31.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,31.0,10.0,50.0,50.5,319.5,0.10172285,80.737175,104.00723,96.60424,454.32745,-16.083366,114.644554,0.37151495,16.166702,22.77122,7.0092344,96.03061,43.438953,26.106422,17.332531,17.266422,30.07136,104.84912,96.75994,159.75,83.44488,76.30512,76.30512,83.44488,632.44,5.425078,37.16,0.0,36.100346,61.154625,67.58473,68.92095,85.13496,152.84207,46.725906,38.70675,33.97408,41.295578,0.0,103.90551,0.9231335
RTSIsc1.48dRnd0000012383_Ne.4Si50_Cr.0Bi33.00-5SBi01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,33.0,1.5,50.0,50.5,319.5,0.4191189,12.100476,44.516,33.1414,358.7015,-49.60613,84.2425,0.30384192,20.707952,31.915173,10.897016,32.287514,39.953423,25.690094,14.263329,14.20375,18.750687,45.362373,33.75806,159.75,101.126015,58.623985,58.623985,101.126015,632.12,5.464609,37.11,0.0,9.8103285,32.917595,49.021408,60.045624,86.551155,181.42337,60.961155,50.404423,43.55761,57.42733,0.0,44.09688,0.7134537
RTSIsc1.48dRnd0000013026_Ne.4Si50_Cr.0Bi-24.00-5SBi05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-24.0,5.0,50.0,50.5,319.5,0.074404046,41.059715,17.406183,8.942736,276.5298,-58.238686,67.12227,0.33351186,31.617563,23.153688,8.221547,8.839672,42.363235,26.771547,15.591687,15.526891,20.406626,22.143307,13.27424,159.75,95.31563,64.43437,64.43437,95.31563,632.86,5.437406,36.93,0.0,6.7519846,29.533968,53.107468,70.56548,97.23503,185.03731,60.961876,46.675327,36.756157,46.23539,0.0,17.566288,1.1587327
RTSIsc1.48dRnd0000010738_Ne.4Si50_Cr.0Bi-12.00-5SBi-06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-12.0,-6.5,50.0,50.5,319.5,0.6511571,-52.357403,-63.929867,-51.551453,399.10928,-97.30679,35.1795,0.2915393,4.8666563,11.073594,11.894516,51.752407,38.30561,24.557423,13.748187,13.689938,18.071672,65.61777,52.805096,159.75,103.53091,56.219093,56.219093,103.53091,632.72,5.3725,36.69,0.0,10.517157,32.18094,45.910923,56.123016,81.79771,186.22523,60.445,51.569424,45.564938,62.385674,0.0,64.581024,0.79532653
RTSIsc1.48dRnd0000012271_Ne.4Si50_Cr.0Bi21.00-5SBi01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,21.0,1.0,50.0,50.5,319.5,0.2509272,8.327215,29.062721,18.22326,322.8855,-56.045113,72.76728,0.30868688,10.142375,20.236593,10.417296,17.66811,39.79536,25.383812,14.411547,14.351891,18.685797,31.142994,20.431978,159.75,100.41345,59.336548,59.336548,100.41345,631.62,5.527453,36.91,0.0,7.642828,30.499952,49.556156,63.02014,89.36255,184.2263,60.800438,49.47692,42.027767,55.006954,0.0,28.873356,0.5904154
RTSIsc1.48dRnd0000013352_Ne.4Si50_Cr.0Bi02.00-5SBi06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,2.0,6.5,50.0,50.5,319.5,0.2963708,53.046688,55.215416,42.499794,370.3217,-38.67379,92.45112,0.28821877,10.121875,1.9071562,12.233719,41.79809,38.330517,24.676422,13.654094,13.5959215,17.769453,55.96204,42.847473,159.75,104.24617,55.50383,55.50383,104.24617,631.7,5.4730783,37.2,0.0,10.328235,31.96114,45.52186,55.568314,81.98247,185.46767,60.37992,51.75025,45.10394,63.636204,0.0,54.919044,0.75412595
RTSIsc1.48dRnd0000013131_Ne.4Si50_Cr.0Bi-19.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-19.0,5.5,50.0,50.5,319.5,0.25527894,44.711716,26.047424,15.154061,301.6389,-54.573063,71.56645,0.31039023,29.057188,18.165234,10.432,14.669125,39.83561,25.470312,14.365297,14.302875,18.868984,28.52991,17.740843,159.75,99.97636,59.77364,59.77364,99.97636,632.38,5.507797,37.11,0.0,8.2322035,30.558828,50.010654,63.148922,89.05361,186.40265,60.571686,48.689922,40.562813,55.148705,0.0,25.796755,0.58847594
RTSIsc1.48dRnd0000013332_Ne.4Si50_Cr.0Bi-18.00-5SBi06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-18.0,6.5,50.0,50.5,319.5,0.34513754,53.27335,35.51356,23.079447,311.58823,-48.14475,77.213066,0.2903887,29.69472,17.259438,11.957859,22.344734,38.218422,24.701313,13.517109,13.4585,17.983437,36.64347,24.058735,159.75,103.734375,56.015625,56.015625,103.734375,632.46,5.6476874,36.88,0.0,10.789985,32.469406,46.58825,56.734905,82.13072,185.2331,59.718204,50.47194,44.32644,63.997063,0.0,35.168427,0.6142605
RTSIsc1.48dRnd0000012266_Ne.4Si50_Cr.0Bi16.00-5SBi01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,16.0,1.0,50.0,50.5,319.5,0.19748384,7.3663287,23.126627,13.319197,302.9624,-57.598755,69.42336,0.3199087,7.0616875,15.260797,9.462766,13.006937,40.91428,25.864079,15.050203,14.986797,19.014843,26.429504,16.64014,159.75,98.38222,61.367783,61.367783,98.38222,631.34,5.4454217,36.74,0.0,6.4927187,29.036718,50.06786,66.51964,93.92274,184.5561,61.705032,48.97289,39.92408,50.14222,0.0,23.053658,0.63453674
RTSIsc1.48dRnd0000011302_Ne.4Si50_Cr.0Bi-48.00-5SBi-03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-48.0,-3.5,50.0,50.5,319.5,0.33623704,-28.422703,-74.87127,-63.550804,435.91486,-102.6394,33.88154,0.30015847,34.83764,45.948563,10.834734,63.428,39.37506,25.11075,14.264313,14.203703,18.241234,76.28757,64.57201,159.75,102.04014,57.709858,57.709858,102.04014,631.9,5.49275,36.82,0.0,9.875594,32.44992,47.884377,58.6635,84.72603,183.39505,60.522423,51.327984,44.341267,58.71386,0.0,75.207504,0.8375025
RTSIsc1.48dRnd0000013760_Ne.4Si50_Cr.0Bi10.00-5SBi08.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,8.5,50.0,50.5,319.5,0.039531756,68.928535,78.29787,66.041855,391.79556,-23.657658,107.61641,0.28679338,4.995078,8.869968,11.7716875,65.517784,37.74728,24.353828,13.393454,13.337656,18.052109,79.24429,66.33456,159.75,104.36119,55.388813,55.388813,104.36119,632.16,5.445125,36.9,0.0,10.780672,31.78967,45.346405,54.527687,80.862686,186.82689,59.93094,51.55269,45.728264,64.814095,0.0,78.25834,0.83358896
RTSIsc1.48dRnd0000011687_Ne.4Si50_Cr.0Bi37.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,37.0,-2.0,50.0,50.5,319.5,0.44144648,-15.978163,20.500319,11.775476,302.09296,-60.270638,68.23635,0.33106107,27.286375,35.97581,8.411515,11.212391,42.14758,26.635313,15.512265,15.446984,19.9225,24.258772,15.411882,159.75,96.02976,63.720234,63.720234,96.02976,631.32,5.4549065,37.14,0.0,6.1607656,29.319485,52.398327,69.325485,97.116,183.25443,61.23497,48.089813,38.022453,46.39828,0.0,20.230503,0.60062844
RTSIsc1.48dRnd0000011356_Ne.4Si50_Cr.0Bi06.00-5SBi-03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,-3.5,50.0,50.5,319.5,0.3782131,-28.785778,-22.828926,-12.89398,306.16553,-68.64119,59.302483,0.31887773,15.404407,5.45675,9.626344,13.090625,41.284126,26.444578,14.839547,14.776844,19.343548,26.758032,16.700687,159.75,98.31891,61.431095,61.431095,98.31891,632.34,5.515094,36.68,0.0,7.7215157,30.886517,51.39614,66.02453,91.90775,183.76515,60.29267,48.150986,39.81164,52.383095,0.0,23.394539,0.90630543
